latitude,longitude,frp
-37.276,149.542,25.4
-37.293,149.518,25.4
-35.953,149.511,25.4
-36.044,149.499,25.4
-37.068,149.46,25.4
-37.421,149.422,25.4
-37.383,149.362,25.4
-35.99,149.357,25.4
-37.535,149.301,25.4
-37.736,149.269,25.4
-37.282,149.265,25.4
-37.296,149.177,25.4
-37.532,149.069,25.4
-37.623,149.032,25.4
-37.651,148.73,25.4
-35.488,148.478,25.4
-35.435,148.39,25.4
-35.765,148.28,25.4
-37.368,148.223,25.4
-37.188,148.215,25.4
-35.885,148.144,25.4
-36.614,148.08,25.4
-36.007,147.861,25.4
-37.077,147.066,25.4
-24.657,146.832,25.4
-36.971,146.8,25.4
-24.639,146.636,25.4
-18.389,145.341,25.4
-17.774,143.88,25.4
-16.558,143.668,25.4
-19.438,143.395,25.4
-19.279,139.125,25.4
-35.807,136.659,25.4
-13.99,134.094,25.4
-31.188,132.816,25.4
-28.918,128.758,25.4
-32.793,124,25.4
-32.908,123.608,25.4
-32.612,123.416,25.4
-33.221,122.182,25.4
-25.606,153.025,25.5
-32.114,151.354,25.5
-32.116,151.34,25.5
-30.519,150.832,25.5
-32.575,150.632,25.5
-34.353,150.328,25.5
-34.777,150.205,25.5
-37.248,149.987,25.5
-37.132,149.969,25.5
-37.255,149.831,25.5
-36.038,149.809,25.5
-37.47,149.779,25.5
-37.516,149.769,25.5
-37.204,149.537,25.5
-37.453,149.513,25.5
-37.279,149.486,25.5
-37.505,149.463,25.5
-37.328,149.112,25.5
-37.332,149.092,25.5
-37.276,149.063,25.5
-37.332,149.059,25.5
-37.4,149.029,25.5
-35.905,148.925,25.5
-37.663,148.725,25.5
-37.62,148.714,25.5
-35.593,148.696,25.5
-37.618,148.614,25.5
-37.685,148.56,25.5
-37.433,148.522,25.5
-35.519,148.514,25.5
-37.489,148.506,25.5
-35.52,148.502,25.5
-37.353,148.46,25.5
-20.298,148.364,25.5
-35.943,148.346,25.5
-37.702,148.331,25.5
-36.618,147.918,25.5
-41.609,147.801,25.5
-37.361,147.674,25.5
-37.606,147.554,25.5
-37.052,147.368,25.5
-36.965,146.796,25.5
-36.787,146.711,25.5
-36.707,146.673,25.5
-36.919,146.653,25.5
-17.851,145.354,25.5
-17.084,144.658,25.5
-19.654,144.534,25.5
-16.224,143.936,25.5
-18.028,142.926,25.5
-28.484,128.512,25.5
-32.34,123.546,25.5
-32.398,123.144,25.5
-32.581,122.265,25.5
-31.903,121.377,25.5
-32.482,121.305,25.5
-32.163,151.416,25.6
-25.98,151.023,25.6
-29.988,151.007,25.6
-32.675,150.9,25.6
-34.67,150.386,25.6
-34.282,150.299,25.6
-32.526,150.256,25.6
-34.723,150.247,25.6
-32.608,150.23,25.6
-34.691,150.162,25.6
-35.832,150.059,25.6
-36.56,149.88,25.6
-36.008,149.833,25.6
-37.31,149.792,25.6
-36.375,149.602,25.6
-35.975,149.487,25.6
-24.448,149.487,25.6
-37.337,149.445,25.6
-35.946,149.433,25.6
-37.422,149.392,25.6
-37.066,149.338,25.6
-37.424,149.31,25.6
-37.371,149.26,25.6
-37.168,149.252,25.6
-25.424,149.217,25.6
-37.235,149.196,25.6
-37.291,149.112,25.6
-37.369,149.087,25.6
-32.014,149.07,25.6
-37.354,149.056,25.6
-37.29,149.056,25.6
-35.613,148.956,25.6
-35.554,148.91,25.6
-35.937,148.755,25.6
-37.617,148.618,25.6
-37.553,148.611,25.6
-37.545,148.544,25.6
-35.568,148.445,25.6
-36.058,148.441,25.6
-23.919,148.315,25.6
-41.65,148.06,25.6
-41.653,148.052,25.6
-36.498,148.024,25.6
-36.627,147.984,25.6
-36.282,147.938,25.6
-36.423,147.744,25.6
-35.88,147.712,25.6
-37.013,147.467,25.6
-20.449,147.331,25.6
-37.086,146.97,25.6
-37.218,146.532,25.6
-17.674,145,25.6
-17.063,144.105,25.6
-17.982,144.05,25.6
-18.207,142.993,25.6
-33.954,142.205,25.6
-17.961,137.869,25.6
-14.823,133.175,25.6
-17.941,124.407,25.6
-32.99,123.701,25.6
-30.861,123.355,25.6
-32.585,123.301,25.6
-32.286,123.241,25.6
-32.516,122.305,25.6
-32.622,122.296,25.6
-32.628,122.101,25.6
-32.62,122.006,25.6
-31.929,121.557,25.6
-31.867,121.453,25.6
-32.24,121.387,25.6
-29.416,152.119,25.7
-32.178,151.322,25.7
-31.316,151.263,25.7
-25.97,151.018,25.7
-30.529,150.874,25.7
-26.514,150.675,25.7
-34.383,150.389,25.7
-34.298,150.248,25.7
-34.279,150.108,25.7
-32.76,150.071,25.7
-37.318,149.793,25.7
-37.381,149.741,25.7
-37.48,149.708,25.7
-36.015,149.654,25.7
-35.923,149.523,25.7
-37.32,149.494,25.7
-37.335,149.466,25.7
-36.752,149.454,25.7
-37.405,149.227,25.7
-37.291,149.202,25.7
-37.456,149.197,25.7
-37.717,149.007,25.7
-37.715,148.995,25.7
-35.561,148.898,25.7
-37.637,148.709,25.7
-37.198,148.412,25.7
-35.515,148.339,25.7
-37.113,148.301,25.7
-37.377,148.225,25.7
-20.401,148.218,25.7
-37.57,148.183,25.7
-35.575,148.112,25.7
-36.694,148.095,25.7
-35.92,147.895,25.7
-36.36,147.832,25.7
-35.82,147.601,25.7
-35.867,147.541,25.7
-35.898,147.533,25.7
-37.43,147.498,25.7
-37.421,147.483,25.7
-37.079,147.469,25.7
-37.009,146.974,25.7
-19.82,143.712,25.7
-18.036,142.937,25.7
-35.809,136.6,25.7
-30.843,132.791,25.7
-28.708,128.816,25.7
-32.745,124.09,25.7
-30.976,123.599,25.7
-32.268,123.422,25.7
-32.523,121.906,25.7
-31.877,121.451,25.7
-31.922,121.413,25.7
-32.02,151.423,25.8
-32.606,150.701,25.8
-32.548,150.411,25.8
-32.557,150.277,25.8
-34.729,150.239,25.8
-33.023,150.214,25.8
-33.162,150.103,25.8
-30.115,150.052,25.8
-36.38,149.985,25.8
-35.852,149.929,25.8
-35.908,149.766,25.8
-36.373,149.613,25.8
-36.502,149.569,25.8
-37.259,149.478,25.8
-37.42,149.44,25.8
-37.389,149.244,25.8
-37.693,149.079,25.8
-37.366,148.901,25.8
-37.669,148.896,25.8
-37.686,148.732,25.8
-35.463,148.481,25.8
-35.537,148.403,25.8
-35.953,148.348,25.8
-37.367,148.117,25.8
-37.515,148.113,25.8
-39.9,148.111,25.8
-37.706,148.104,25.8
-35.394,148.027,25.8
-37.058,148.012,25.8
-35.45,148.005,25.8
-36.152,147.963,25.8
-36.57,147.941,25.8
-37.44,147.894,25.8
-35.876,147.652,25.8
-37.036,147.237,25.8
-37.202,147.094,25.8
-36.748,146.716,25.8
-16.697,145.542,25.8
-17.137,144.893,25.8
-33.197,123.695,25.8
-30.744,123.339,25.8
-32.587,122.224,25.8
-32.741,121.976,25.8
-32.012,121.649,25.8
-31.907,121.495,25.8
-21.9,115.75,25.8
-25.65,153.059,25.9
-31.539,151.277,25.9
-32.701,150.903,25.9
-28.124,150.696,25.9
-32.573,150.434,25.9
-34.946,150.114,25.9
-30.1,150.058,25.9
-35.28,149.965,25.9
-35.711,149.938,25.9
-35.847,149.91,25.9
-35.994,149.843,25.9
-37.507,149.767,25.9
-35.985,149.513,25.9
-36.76,149.398,25.9
-35.993,149.325,25.9
-37.276,149.289,25.9
-37.376,149.272,25.9
-37.657,149.122,25.9
-32.022,149.052,25.9
-37.635,149.006,25.9
-35.648,148.955,25.9
-37.687,148.814,25.9
-35.876,148.715,25.9
-35.707,148.527,25.9
-35.551,148.507,25.9
-37.472,148.476,25.9
-35.542,148.408,25.9
-35.47,148.311,25.9
-35.823,148.309,25.9
-37.199,148.201,25.9
-36.595,148.156,25.9
-36.631,148.131,25.9
-41.659,148.04,25.9
-36.469,148.017,25.9
-37.272,147.988,25.9
-36.024,147.816,25.9
-41.602,147.798,25.9
-36.286,147.75,25.9
-37.09,147.091,25.9
-36.72,146.742,25.9
-19.9,145.79,25.9
-17.873,145.29,25.9
-38.11,141.901,25.9
-18.657,126.383,25.9
-31.024,123.668,25.9
-32.46,123.66,25.9
-30.771,152.032,26
-29.959,151.012,26
-32.575,150.592,26
-32.541,150.492,26
-34.376,150.408,26
-34.644,150.397,26
-34.859,150.376,26
-34.736,150.283,26
-32.543,150.261,26
-30.118,150.068,26
-34.334,150.064,26
-32.523,150.045,26
-36.2,150.03,26
-35.963,149.953,26
-35.675,149.89,26
-36.438,149.652,26
-36.233,149.507,26
-36.582,149.497,26
-36.763,149.384,26
-37.065,149.35,26
-37.186,149.247,26
-37.631,149.19,26
-37.333,148.976,26
